BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,car_key,barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,baseModel,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,Standard,Standard,2017 FORD EDGE,12.39625,0.0,0.0,0.0,20.0,20.3848,0.0,0.0,0.0,0.0,0.0,370.0,-1.0,0.0,370.0,24.0,23.685,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Front-Wheel Drive,276.0,SIDI,5.0,2000.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38359.0,0.0,0.0,Ford,Edge FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),25.8,0.0,42.2,0.0,Small Sport Utility Vehicle 2WD,2017.0,-1500.0,Edge,,,T,,,,,,FMX,,0.0,,Wed Oct 26 00:00:00 EDT 2016,Wed Jul 19 00:00:00 EDT 2017,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,Standard,Standard,2017 FORD EDGE,12.39625,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,370.0,-1.0,0.0,370.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Front-Wheel Drive,277.0,SIDI; Stop-Start,5.0,2000.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38360.0,0.0,0.0,Ford,Edge FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),28.2,0.0,42.0,0.0,Small Sport Utility Vehicle 2WD,2017.0,-1500.0,Edge,,,T,,,,,,FMX,,0.0,,Wed Oct 26 00:00:00 EDT 2016,Wed Jul 19 00:00:00 EDT 2017,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,Standard,Standard,2017 FORD EDGE,12.93521739,0.0,0.0,0.0,20.0,19.7796,0.0,0.0,0.0,0.0,0.0,393.0,-1.0,0.0,393.0,23.0,22.5656,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,273.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,27.0,27.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38362.0,0.0,0.0,Ford,Edge AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),24.9665,0.0,38.6472,0.0,Small Sport Utility Vehicle 4WD,2017.0,-1750.0,Edge,,,T,,,,,,FMX,,0.0,,Wed Oct 26 00:00:00 EDT 2016,Wed Jul 19 00:00:00 EDT 2017,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4916.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional,standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,2017 FORD ESCAPE,12.39625,0.0,0.0,0.0,21.0,21.1786,0.0,0.0,0.0,0.0,0.0,369.0,-1.0,0.0,369.0,24.0,24.1496,0.0,0.0,0.0,0.0,0.0,4.0,2.5,Front-Wheel Drive,139.0,,5.0,2000.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37357.0,0.0,0.0,Ford,Escape FWD,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),26.9,0.0,41.6,0.0,Small Sport Utility Vehicle 2WD,2017.0,-1500.0,Escape,,,,,,,,,FMX,,0.0,,Tue Apr 12 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4916.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional,standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,2017 FORD ESCAPE,11.44269231,0.0,0.0,0.0,23.0,23.1035,0.0,0.0,0.0,0.0,0.0,342.0,-1.0,0.0,342.0,26.0,25.9461,0.0,0.0,0.0,0.0,0.0,4.0,1.5,Front-Wheel Drive,140.0,SIDI,6.0,1800.0,0.0,Regular,Regular Gasoline,6.0,-1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37358.0,0.0,0.0,Ford,Escape FWD,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),29.6,0.0,43.8,0.0,Small Sport Utility Vehicle 2WD,2017.0,-500.0,Escape,,,T,,,,,,FMX,,0.0,,Tue Apr 12 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4916.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional,standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,2017 FORD ESCAPE,11.9004,0.0,0.0,0.0,22.0,22.1096,0.0,0.0,0.0,0.0,0.0,357.0,-1.0,0.0,357.0,25.0,24.887,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Front-Wheel Drive,174.0,SIDI,5.0,1900.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37359.0,0.0,0.0,Ford,Escape FWD,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),28.2,0.0,42.0,0.0,Small Sport Utility Vehicle 2WD,2017.0,-1000.0,Escape,,,T,,,,,,FMX,,0.0,,Tue Apr 12 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4916.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional,standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,2017 FORD ESCAPE,12.93521739,0.0,0.0,0.0,20.0,20.4982,0.0,0.0,0.0,0.0,0.0,386.0,-1.0,0.0,386.0,23.0,23.0263,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,146.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,27.0,27.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37362.0,0.0,0.0,Ford,Escape AWD,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),25.9566,0.0,38.4224,0.0,Small Sport Utility Vehicle 4WD,2017.0,-1750.0,Escape,,,T,,,,,,FMX,,0.0,,Tue Apr 12 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4916.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional,standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,2017 FORD ESCAPE,12.39625,0.0,0.0,0.0,22.0,21.8032,0.0,0.0,0.0,0.0,0.0,370.0,-1.0,0.0,370.0,24.0,24.3864,0.0,0.0,0.0,0.0,0.0,4.0,1.5,All-Wheel Drive,147.0,SIDI,5.0,2000.0,0.0,Regular,Regular Gasoline,5.0,-1.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37363.0,0.0,0.0,Ford,Escape AWD,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),27.771,0.0,40.6089,0.0,Small Sport Utility Vehicle 4WD,2017.0,-1500.0,Escape,,,T,,,,,,FMX,,0.0,,Tue Apr 12 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,Uni-Body,5 to 7,"2-Frt,2/3-2nd Row, 0/3-3rd Row",,6001.0,6001.0,,,Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,1,,"1, 3, 4, 6, 7, 9",,,Optional,Standard,,,Standard,1,Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9946.0,1GKKNXLS3HZ138983,5.0,4.0,,,,,5.0,4470.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",137.984,19.972,497.867,1742.732,0.22,712.378,68.481,402.917,15.093,44.882,421.133,0.37,673.642,827.437,9945.0,1GKKNLLS7HZ123945,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",105.552,23.468,688.859,1124.115,263.177,3986.435,9947.0,1GKKNPLS0HZ137354,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",319.08,2991.684,0.15,1.2725,No Tip,,,4.0,,Standard,2017 GMC ACADIA,12.93521739,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,386.0,-1.0,0.0,386.0,23.0,23.2865,0.0,0.0,0.0,0.0,0.0,4.0,2.5,Front-Wheel Drive,512.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,26.0,25.7896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37405.0,0.0,0.0,GMC,Acadia FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic 6-spd,27.4,0.0,38.7,0.0,Standard Sport Utility Vehicle 2WD,2017.0,-1750.0,Acadia,,,,,,,,,GMX,,0.0,,Tue Apr 26 00:00:00 EDT 2016,Wed May 04 00:00:00 EDT 2016,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,Uni-Body,5 to 7,"2-Frt,2/3-2nd Row, 0/3-3rd Row",,6001.0,6001.0,,,Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,1,,"1, 3, 4, 6, 7, 9",,,Optional,Standard,,,Standard,1,Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9946.0,1GKKNXLS3HZ138983,5.0,4.0,,,,,5.0,4470.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",137.984,19.972,497.867,1742.732,0.22,712.378,68.481,402.917,15.093,44.882,421.133,0.37,673.642,827.437,9945.0,1GKKNLLS7HZ123945,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",105.552,23.468,688.859,1124.115,263.177,3986.435,9947.0,1GKKNPLS0HZ137354,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",319.08,2991.684,0.15,1.2725,No Tip,,,4.0,,Standard,2017 GMC ACADIA,12.93521739,0.0,0.0,0.0,21.0,20.9266,0.0,0.0,0.0,0.0,0.0,392.0,-1.0,0.0,392.0,23.0,22.5635,0.0,0.0,0.0,0.0,0.0,4.0,2.5,All-Wheel Drive,513.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,25.0,24.9487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37407.0,0.0,0.0,GMC,Acadia AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic 6-spd,26.5499,0.0,37.4494,0.0,Standard Sport Utility Vehicle 4WD,2017.0,-1750.0,Acadia,,,,,,,,,GMX,,0.0,,Tue Apr 26 00:00:00 EDT 2016,Wed May 04 00:00:00 EDT 2016,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,SUV,Uni-Body,5,"2-Frt, 3-Rear",,4960.0,5300.0,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,Standard,,,,1,Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,4.0,7038.0,2CNFLCEC3B6201936,5.0,4.0,,,,,4.0,3936.0,FRONTAL AIR BAG,209.873,17.588,2635.746,2782.631,0.34,1305.61,330.235,132.894,10.396,2313.524,1188.742,0.6,868.482,929.509,7064.0,2CNALDEC0B6213512,4.0,5.0,5.0,4.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG,PELVIS AIR BAG",78.999,34.569,800.603,2430.933,256.073,2229.42,7037.0,2CNALDEC6B6207892,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG,PELVIS AIR BAG",340.869,3043.302,0.174,1.22,No Tip,,,4.0,,Standard,2017 GMC TERRAIN,12.93521739,0.0,0.0,0.0,20.0,20.4176,0.0,0.0,0.0,0.0,0.0,381.0,-1.0,0.0,381.0,23.0,23.3291,0.0,0.0,0.0,0.0,0.0,4.0,2.4,All-Wheel Drive,543.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,28.0,28.2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37465.0,0.0,0.0,GMC,Terrain AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic 6-spd,25.8453,0.0,40.1978,0.0,Small Sport Utility Vehicle 4WD,2017.0,-1750.0,Terrain,,,,,,,,,GMX,,0.0,,Tue May 24 00:00:00 EDT 2016,Wed Jul 19 00:00:00 EDT 2017,N,0.0,0.0,0.0
